layer,group,pair,jaccard_mean,jaccard_std,cosine_mean,cosine_std,n_sentences
4,fr_group,french_vs_english,0.6369148304157116,0.04520609058743319,0.9810708948561141,0.012361777172128424,999
4,hi_group,cs_hi_vs_hindi,0.8345275929377471,0.055742677686529976,0.9840286328747228,0.013086839411147418,999
4,hi_group,cs_hi_vs_english,0.42182427684651114,0.031574218776598884,0.8290930988790991,0.07874948594720127,999
4,hi_group,hindi_vs_english,0.4045009474468104,0.03153460757097229,0.7997682247911249,0.07343623252209498,999
4,cross_cs,cs_fr_vs_cs_hi,0.454620492669045,0.027229497221774663,0.8483369541955782,0.06895491923776917,999
5,fr_group,cs_fr_vs_french,0.735857425582136,0.05522626692373876,0.9704936950414388,0.013278087884700786,999
5,fr_group,cs_fr_vs_english,0.591606740301665,0.041477771330157016,0.9294566896942643,0.024176306971427496,999
5,fr_group,french_vs_english,0.5683549026586816,0.03699336902053254,0.9153519955363956,0.0189221560640849,999
5,hi_group,cs_hi_vs_hindi,0.826794557527123,0.05782977065303419,0.9653519733890041,0.02912774265242601,999
5,hi_group,cs_hi_vs_english,0.4070296881695059,0.020940843597976922,0.5127961963444978,0.0932555297388502,999
5,hi_group,hindi_vs_english,0.3976229653046903,0.019830818776299507,0.4746845403054097,0.09119121202360056,999
5,cross_cs,cs_fr_vs_cs_hi,0.442956598796288,0.022699334724904024,0.5782238536470525,0.08186050197342508,999
6,fr_group,cs_fr_vs_french,0.7201677625853697,0.05575321680101978,0.8883287111321488,0.05078405638728382,999
6,fr_group,cs_fr_vs_english,0.551824589088641,0.03807842387675027,0.659592197061301,0.11628023995443809,999
6,fr_group,french_vs_english,0.5272681104654431,0.03444094407482656,0.5963535685916324,0.10625367937772096,999
6,hi_group,cs_hi_vs_hindi,0.8337459932677382,0.055828864539859115,0.9664217699337769,0.04306294838393008,999
6,hi_group,cs_hi_vs_english,0.37457578811310405,0.017010085653545743,-0.0011848595551529543,0.1585684522925245,999
6,hi_group,hindi_vs_english,0.36630551772549985,0.016707998510409626,-0.0339981718124317,0.17355721445335082,999
6,cross_cs,cs_fr_vs_cs_hi,0.40977077992081185,0.018102367598952944,0.27214054323741477,0.1743923603244606,999
7,fr_group,cs_fr_vs_french,0.7297573970298018,0.05607430232752756,0.8951604730851419,0.0459167477423936,999
7,fr_group,cs_fr_vs_english,0.5925355807245747,0.03700442933640772,0.742148491176399,0.057614157451310405,999
7,fr_group,french_vs_english,0.5764357812686285,0.034417012232203725,0.7177523936595287,0.053670024337247574,999
7,hi_group,cs_hi_vs_hindi,0.8150182878943999,0.057435304678682325,0.9493460631943322,0.036489586099503014,999
7,hi_group,cs_hi_vs_english,0.40312583363397086,0.018588416574105843,0.32935596326807953,0.06530213691381817,999
7,hi_group,hindi_vs_english,0.3917936610841718,0.015593886575933398,0.2995164477162891,0.0684264569198847,999
7,cross_cs,cs_fr_vs_cs_hi,0.4235820454726067,0.01953326055717091,0.3877411347937894,0.05726073484124743,999
8,fr_group,cs_fr_vs_french,0.7364132737708853,0.05820996420760754,0.9118731854794858,0.04264139011649123,999
8,fr_group,cs_fr_vs_english,0.6114908198383764,0.04114405938243541,0.7988436366762366,0.05340689330055919,999
8,fr_group,french_vs_english,0.6001324743410837,0.03999135215054227,0.7877029881582365,0.04501814971249761,999
8,hi_group,cs_hi_vs_hindi,0.8170338301417531,0.05718829508681624,0.9550259073336681,0.031077489178850358,999
8,hi_group,cs_hi_vs_english,0.4192726187988795,0.019301344600428948,0.43849412923878256,0.08383327609218628,999
8,hi_group,hindi_vs_english,0.40804913725494607,0.01692916591196435,0.4093232199146941,0.07832212772627697,999
8,cross_cs,cs_fr_vs_cs_hi,0.4515417075597592,0.023252691356257033,0.5089104177954199,0.07225701662896362,999
9,fr_group,cs_fr_vs_french,0.7842899772992581,0.05590524737409392,0.9345902973586494,0.034822912303436475,999
9,fr_group,cs_fr_vs_english,0.6848778301272511,0.048333686173811875,0.8550163277753958,0.0424331408954241,999
9,fr_group,french_vs_english,0.6865486550044084,0.050441930285196175,0.8569036704880578,0.041184646339506734,999
9,hi_group,cs_hi_vs_hindi,0.8303187347268759,0.05384440303511017,0.9552451121556508,0.03158823298879262,999
9,hi_group,cs_hi_vs_english,0.4937122064874867,0.028972418853632106,0.5027209182192494,0.07366732181971146,999
9,hi_group,hindi_vs_english,0.48081139817704527,0.026021393984786763,0.4796985538007022,0.07585643651488218,999
9,cross_cs,cs_fr_vs_cs_hi,0.5156402829043879,0.03135245309509201,0.5682660356775537,0.06588746563596218,999
10,fr_group,cs_fr_vs_french,0.7653792375310521,0.060917661840589304,0.9171063715631181,0.04684920338081732,999
10,fr_group,cs_fr_vs_english,0.6635160779273171,0.049385936380132216,0.8272792692776318,0.04790888960578064,999
10,fr_group,french_vs_english,0.6688704369527078,0.05150502324539025,0.8300593278190872,0.04998011907297848,999
10,hi_group,cs_hi_vs_hindi,0.8070958067958183,0.05793390485367802,0.9434267808725169,0.038951062101899296,999
10,hi_group,cs_hi_vs_english,0.45789552347248436,0.02687425634810669,0.4635490317483087,0.07271286180495293,999
10,hi_group,hindi_vs_english,0.4448874831915221,0.0238059297118725,0.4340846256331519,0.08218711685474205,999
10,cross_cs,cs_fr_vs_cs_hi,0.48572455819609855,0.030508680374332298,0.5377264100539911,0.06902463746757177,999
11,fr_group,cs_fr_vs_french,0.7682957651871244,0.05725863152349466,0.9241501496838139,0.04187708402110643,999
11,fr_group,cs_fr_vs_english,0.6745470899486119,0.046156922384500844,0.8499511118765708,0.05024487550180427,999
11,fr_group,french_vs_english,0.6803575150376732,0.04811004380323286,0.8580959849171452,0.0432695308465816,999
11,hi_group,cs_hi_vs_hindi,0.8079029061151543,0.057240723631138496,0.9350598390037949,0.045418549721469796,999
11,hi_group,cs_hi_vs_english,0.4640525384159947,0.027647408267143805,0.39803214415206806,0.12733843765539507,999
11,hi_group,hindi_vs_english,0.4520161131334291,0.023335613623694167,0.3605865898940179,0.11587918346248627,999
11,cross_cs,cs_fr_vs_cs_hi,0.49478128837042296,0.0319667216741495,0.49245122414421627,0.11944361944913112,999
12,fr_group,cs_fr_vs_french,0.7556965889251603,0.05773335382823775,0.9102661765373505,0.050105956869094276,999
12,fr_group,cs_fr_vs_english,0.6585053775294809,0.04603419987905641,0.8258795555647429,0.06367288703339005,999
12,fr_group,french_vs_english,0.6650240542877148,0.04815562857323771,0.8168051752958212,0.06682006293112568,999
12,hi_group,cs_hi_vs_hindi,0.8098083824132101,0.05772440987592468,0.9483265843954649,0.05363634746987867,999
12,hi_group,cs_hi_vs_english,0.44438300518247326,0.026144055302639385,0.28451211512191704,0.1971553936045017,999
12,hi_group,hindi_vs_english,0.43332653296843743,0.022398178504752862,0.23281617516265912,0.2097092510608109,999
12,cross_cs,cs_fr_vs_cs_hi,0.476181186353791,0.029569443637405955,0.4154803340221421,0.17849920533470073,999
13,fr_group,cs_fr_vs_french,0.782353664700004,0.057774362910203866,0.9329702914417446,0.03895940494257295,999
13,fr_group,cs_fr_vs_english,0.6965805056916801,0.05024495767153452,0.86924728605005,0.042647013791586114,999
13,fr_group,french_vs_english,0.7070243770833647,0.0520716094106553,0.8797437726437031,0.0379890643457785,999
13,hi_group,cs_hi_vs_hindi,0.8034403158127874,0.05749937862552415,0.9341031737752385,0.04258230455736002,999
13,hi_group,cs_hi_vs_english,0.49605996281385606,0.03234284881046594,0.5175818107626937,0.08725126317021459,999
13,hi_group,hindi_vs_english,0.48495531099303635,0.029059251767335426,0.48923370623970414,0.08436881196900424,999
13,cross_cs,cs_fr_vs_cs_hi,0.5234894425079135,0.03651137920812761,0.577263350631143,0.0809470443176707,999
14,fr_group,cs_fr_vs_french,0.7624507166172327,0.0587168664519793,0.9102562637300463,0.048365793102431734,999
14,fr_group,cs_fr_vs_english,0.6622369473898285,0.04920688463682499,0.811212076677813,0.059818850784556975,999
14,fr_group,french_vs_english,0.6683335458905292,0.05129870134454428,0.8172524546658074,0.06263133229286577,999
14,hi_group,cs_hi_vs_hindi,0.8220481989836087,0.05443787473557269,0.9482438316097012,0.03853521090594638,999
14,hi_group,cs_hi_vs_english,0.46185107057268016,0.026276645589769183,0.401833297075094,0.07564161484584829,999
14,hi_group,hindi_vs_english,0.45019593237688293,0.021679889777253793,0.36760762937971064,0.06645045071927895,999
14,cross_cs,cs_fr_vs_cs_hi,0.48716033574287376,0.031099232965914308,0.4710868460996015,0.07730856703117742,999
15,fr_group,cs_fr_vs_french,0.7440164317915724,0.05640436634712164,0.9104226985731879,0.04753548335241461,999
15,fr_group,cs_fr_vs_english,0.6498463038885347,0.045604516481175555,0.8332498266293599,0.05043320235405579,999
15,fr_group,french_vs_english,0.659173216814713,0.04694602850406114,0.8440891584237894,0.043015315263989634,999
15,hi_group,cs_hi_vs_hindi,0.80062418785885,0.058321397041968315,0.930542717228184,0.04581625721850365,999
15,hi_group,cs_hi_vs_english,0.45180595599162543,0.024521273395951174,0.38160753534646247,0.10091231170532423,999
15,hi_group,hindi_vs_english,0.44228973319856946,0.02023829255185612,0.3572129084662468,0.0874082332356766,999
15,cross_cs,cs_fr_vs_cs_hi,0.4842380903573773,0.03012119612573103,0.46248199097864384,0.09726181330325775,999
16,fr_group,cs_fr_vs_french,0.7355187548222804,0.05729800611520403,0.883104897595502,0.05756714102234015,999
16,fr_group,cs_fr_vs_english,0.6319890958673762,0.04402518476914219,0.7611889061746416,0.07042669197106174,999
16,fr_group,french_vs_english,0.6339218628119339,0.04172758036072772,0.761363899206614,0.06687182564697326,999
16,hi_group,cs_hi_vs_hindi,0.7973682802410577,0.059117604112508076,0.9344288307028609,0.047985022226361626,999
16,hi_group,cs_hi_vs_english,0.44858792858079016,0.024005921755482523,0.3690428709400607,0.09670489672226962,999
16,hi_group,hindi_vs_english,0.4394813901578226,0.01974664468183709,0.3412930276487265,0.08827863209729428,999
16,cross_cs,cs_fr_vs_cs_hi,0.48244310447436106,0.028890806960298977,0.4632465549566605,0.09511529332089447,999
17,fr_group,cs_fr_vs_french,0.7148165183764914,0.057648203789595655,0.868507278454793,0.06224916499598521,999
17,fr_group,cs_fr_vs_english,0.5985762637664783,0.04281728386686779,0.7182621142945371,0.08816004958294228,999
17,fr_group,french_vs_english,0.6035323691032783,0.04150111715819092,0.7237714060970971,0.0907506241195086,999
17,hi_group,cs_hi_vs_hindi,0.7986217093057701,0.05931621731998581,0.945971284184728,0.04712788866314533,999
17,hi_group,cs_hi_vs_english,0.42481281171998186,0.021108465496909933,0.34979377394808725,0.15431814035238858,999
17,hi_group,hindi_vs_english,0.4164526093966306,0.017998054298512263,0.3255876255750188,0.15717999374579159,999
17,cross_cs,cs_fr_vs_cs_hi,0.4582638276579384,0.02610351685806631,0.46402905625034796,0.11955139426339415,999
18,fr_group,cs_fr_vs_french,0.7399481486464821,0.05457232786454288,0.8894971311390698,0.05167523977422076,999
18,fr_group,cs_fr_vs_english,0.6174496554376919,0.044786862933250016,0.7502080136471921,0.07620769028521343,999
18,fr_group,french_vs_english,0.6123016287590269,0.0430242907771883,0.7404380167449439,0.07596747297525822,999
18,hi_group,cs_hi_vs_hindi,0.8218368706746403,0.054366476981320626,0.9605201967247017,0.04110079090722248,999
18,hi_group,cs_hi_vs_english,0.4338654448179671,0.02100835130577032,0.3207913180478164,0.1517595603230955,999
18,hi_group,hindi_vs_english,0.4251622558638051,0.01813736866364801,0.29037654760003323,0.15746063722041556,999
18,cross_cs,cs_fr_vs_cs_hi,0.47692150139850414,0.027850662966338077,0.4213328249186177,0.14319240430708655,999
19,fr_group,cs_fr_vs_french,0.7506785107633319,0.0589393558299371,0.917205734295888,0.04440018156317373,999
19,fr_group,cs_fr_vs_english,0.6124250077255586,0.044267764201773266,0.7697289965532206,0.07648204705016791,999
19,fr_group,french_vs_english,0.586925255338766,0.04325895212045481,0.7259937661874283,0.08763982965123929,999
19,hi_group,cs_hi_vs_hindi,0.8637970751315254,0.04779011564967746,0.9792778350569464,0.02171695269601701,999
19,hi_group,cs_hi_vs_english,0.3959567540807862,0.017777069161492052,0.3292981145916986,0.10475482522093693,999
19,hi_group,hindi_vs_english,0.3857169868885557,0.012322933276949315,0.30235037144862703,0.10547198306178751,999
19,cross_cs,cs_fr_vs_cs_hi,0.4102968896853944,0.01909918273046262,0.4267145669063529,0.08163787140334544,999
20,fr_group,cs_fr_vs_french,0.7505845069652048,0.058800595390346,0.9094348468102731,0.0458936563423427,999
20,fr_group,cs_fr_vs_english,0.6071854157890904,0.04301110199798645,0.753512383998932,0.06276525262830995,999
20,fr_group,french_vs_english,0.5746923722485362,0.03935355002270373,0.6912577518292734,0.06403557938207506,999
20,hi_group,cs_hi_vs_hindi,0.8698110812961525,0.046117538689389,0.9738566258528808,0.024990990011649592,999
20,hi_group,cs_hi_vs_english,0.40856366034858543,0.01604000887422502,0.3054516627355381,0.05504729266938056,999
20,hi_group,hindi_vs_english,0.3995303787075639,0.011969256002884898,0.2754079961218872,0.046901263115438296,999
20,cross_cs,cs_fr_vs_cs_hi,0.4228242852647369,0.017797764354671577,0.3681664904197296,0.057378298979303945,999
21,fr_group,cs_fr_vs_french,0.76881590374488,0.05871788146829562,0.9224808032925542,0.042273238472556054,999
21,fr_group,cs_fr_vs_english,0.6211514393673907,0.045098947532736834,0.7625481700962847,0.0661311531052303,999
21,fr_group,french_vs_english,0.5817696935648483,0.04397633337818412,0.6846392519391693,0.0671149268498361,999
21,hi_group,cs_hi_vs_hindi,0.8552969648568927,0.051362755179348275,0.9668752111949481,0.030812671162674662,999
21,hi_group,cs_hi_vs_english,0.4162377929404765,0.020809791032308136,0.3243117322166403,0.0595920020582337,999
21,hi_group,hindi_vs_english,0.4039651824078085,0.014147321085373366,0.28294904936138576,0.03726357371525511,999
21,cross_cs,cs_fr_vs_cs_hi,0.4330993619021753,0.021416125711739228,0.3962579877288253,0.056901997120534495,999
22,fr_group,cs_fr_vs_french,0.7678037373254163,0.05827807246910344,0.934335720968676,0.036398317683183676,999
22,fr_group,cs_fr_vs_english,0.6064785701944803,0.0428213557691502,0.8004403692764325,0.06041698022264073,999
22,fr_group,french_vs_english,0.5694290391859624,0.03796317791779029,0.736945772731865,0.05431848769730289,999
22,hi_group,cs_hi_vs_hindi,0.8712190873315642,0.04956658208849289,0.9767921807410361,0.024496160582110738,999
22,hi_group,cs_hi_vs_english,0.41049357469073744,0.018816513297499577,0.40259413994304294,0.05854449509974586,999
22,hi_group,hindi_vs_english,0.3984257821164713,0.011294834711115405,0.364695639747593,0.03964287454574302,999
22,cross_cs,cs_fr_vs_cs_hi,0.43353075657582213,0.02016265844758952,0.45515620116949884,0.05458810192154288,999
23,fr_group,cs_fr_vs_french,0.796820772145108,0.06221229335799716,0.9541555646064881,0.03200504565417257,999
23,fr_group,cs_fr_vs_english,0.597447349518708,0.048157205484619756,0.8055107761938889,0.05959260522588361,999
23,fr_group,french_vs_english,0.5440149562713826,0.042588883432844546,0.7122584997832,0.048787233624792044,999
23,hi_group,cs_hi_vs_hindi,0.8700606178973694,0.048231733573182195,0.9781155792084543,0.022657487263747278,999
23,hi_group,cs_hi_vs_english,0.4214720154783102,0.02111293469883575,0.4955461210048234,0.06384651381438566,999
23,hi_group,hindi_vs_english,0.4102703333551166,0.01475164430091254,0.45805351930419663,0.04434973006215965,999
23,cross_cs,cs_fr_vs_cs_hi,0.4397730292532195,0.019945923198719396,0.5340894358391101,0.054020164521413526,999
24,fr_group,cs_fr_vs_french,0.7926168554681895,0.05621262199156852,0.9486415122483705,0.03422680741459747,999
24,fr_group,cs_fr_vs_english,0.5600459096733043,0.045105087366385445,0.7250959501043335,0.07184207702376647,999
24,fr_group,french_vs_english,0.5168120180549894,0.0395958105720896,0.6306119605048641,0.06452593403231008,999
24,hi_group,cs_hi_vs_hindi,0.8907725547679808,0.04234098492102233,0.9794723464323355,0.023084988681580505,999
24,hi_group,cs_hi_vs_english,0.4075890189499801,0.016536436063783036,0.3323194207521053,0.0648839970430719,999
24,hi_group,hindi_vs_english,0.40160942563854857,0.012334248749133622,0.30373546833897735,0.04625936004133062,999
24,cross_cs,cs_fr_vs_cs_hi,0.4223198138781583,0.015750217207736367,0.3790654295885766,0.055661904857538115,999
25,fr_group,cs_fr_vs_french,0.7859429010036902,0.061459865923505365,0.9504368672738442,0.03618412076969772,999
25,fr_group,cs_fr_vs_english,0.521867274292041,0.04523494653493213,0.5914115119386125,0.0821898435039701,999
25,fr_group,french_vs_english,0.4809242974391139,0.039300443995589664,0.4861029511218792,0.08305960332613306,999
25,hi_group,cs_hi_vs_hindi,0.8583697424622516,0.05093529343714008,0.9829121297663516,0.02074658764879511,999
25,hi_group,cs_hi_vs_english,0.39848058048045615,0.016991866876461308,0.48289414586590695,0.07801041100313531,999
25,hi_group,hindi_vs_english,0.3886165370903517,0.01227114776242423,0.4634477098782857,0.06771995417765855,999
25,cross_cs,cs_fr_vs_cs_hi,0.42421169556996224,0.016473105848585832,0.5017885586864,0.05944600212590638,999
26,fr_group,cs_fr_vs_french,0.7875659133533971,0.057843374626652705,0.9579387560143724,0.024780032992988307,999
26,fr_group,cs_fr_vs_english,0.5100150853061229,0.036404545693611304,0.7909951407510836,0.09943978849548238,999
26,fr_group,french_vs_english,0.4715242181251059,0.02912911837825154,0.7058763795786792,0.11174173211424782,999
26,hi_group,cs_hi_vs_hindi,0.9053575739884264,0.03702527800358441,0.9847871815716779,0.023764153673977762,999
26,hi_group,cs_hi_vs_english,0.42223967033980186,0.016794143539217845,0.30502800922374707,0.13363971917704817,999
26,hi_group,hindi_vs_english,0.4113286422817787,0.013416935026623347,0.24102313516734242,0.1083505079228534,999
26,cross_cs,cs_fr_vs_cs_hi,0.4278800889396136,0.01771751460177915,0.2964327691702752,0.1278595782856287,999
27,fr_group,cs_fr_vs_french,0.7743892739614743,0.060447656190951396,0.9540149524166539,0.03190136337887945,999
27,fr_group,cs_fr_vs_english,0.5348821208693708,0.04614954178220735,0.5621711257043425,0.12484899771170567,999
27,fr_group,french_vs_english,0.490907796689542,0.030982534172010023,0.4257143097626674,0.08404906260581506,999
27,hi_group,cs_hi_vs_hindi,0.8859437146058375,0.04503457403565776,0.9923763572871387,0.01267797404092845,999
27,hi_group,cs_hi_vs_english,0.41615590213388337,0.022371720079334374,-0.32538879129921905,0.09632857312943965,999
27,hi_group,hindi_vs_english,0.4032823530908011,0.016812198920948183,-0.3811338836759761,0.08708113226251306,999
27,cross_cs,cs_fr_vs_cs_hi,0.436029977339819,0.018588920565004986,-0.09699774037504026,0.09887587656255775,999
