layer,group,pair,jaccard_mean,jaccard_std,cosine_mean,cosine_std,n_sentences
6,fr_group,cs_fr_vs_english,0.6523876529778799,0.04085112127777036,0.7992512201582705,0.06279979591445513,999
6,fr_group,french_vs_english,0.6453878688859265,0.03969549248849585,0.7913518203748716,0.0579286352181918,999
6,hi_group,cs_hi_vs_hindi,0.8205002323888252,0.05505015900027078,0.9511684084439779,0.03792174769434332,999
6,hi_group,cs_hi_vs_english,0.5134663398039371,0.027968614517483077,0.5680304047044691,0.07342247395487192,999
6,hi_group,hindi_vs_english,0.5028468590139334,0.025174926631389528,0.5456376183737028,0.06476841952017257,999
6,cross_cs,cs_fr_vs_cs_hi,0.560739108523866,0.033554379428834526,0.6636016757578941,0.07441173646160915,999
7,fr_group,cs_fr_vs_french,0.7670633561848913,0.04989040293544791,0.9158877272147674,0.04127958364395612,999
7,fr_group,cs_fr_vs_english,0.6434830284748843,0.03990474032831969,0.7859247506440461,0.055249327095575285,999
7,fr_group,french_vs_english,0.644196347056553,0.03994286399486027,0.7874417964283291,0.05106899269479294,999
7,hi_group,cs_hi_vs_hindi,0.8032913437569692,0.058521970516434284,0.9387980352889549,0.041432816593142005,999
7,hi_group,cs_hi_vs_english,0.5014876124176486,0.02711365048327673,0.5127003437077796,0.06413182673499984,999
7,hi_group,hindi_vs_english,0.4913659516742727,0.02467280469844343,0.4893440645676595,0.05732007258220359,999
7,cross_cs,cs_fr_vs_cs_hi,0.549534136802943,0.032660654952172775,0.6209304541409075,0.06605625464451197,999
8,fr_group,cs_fr_vs_french,0.7749193244911925,0.05041282946478817,0.9316357824656818,0.034602594805050346,999
8,fr_group,cs_fr_vs_english,0.6533854888128962,0.03921356628662207,0.8296536208989026,0.04123792890987077,999
8,fr_group,french_vs_english,0.6566923937918153,0.03875936258638013,0.8357131921493255,0.0360845333550762,999
8,hi_group,cs_hi_vs_hindi,0.8110100028956483,0.05499672459831833,0.9455688664982388,0.035264813364625745,999
8,hi_group,cs_hi_vs_english,0.5165837102768692,0.02866919442374645,0.6052422911316544,0.05923625491915954,999
8,hi_group,hindi_vs_english,0.5084365887350794,0.025390276777788327,0.5853374308950312,0.05470921224611001,999
8,cross_cs,cs_fr_vs_cs_hi,0.5640344272445784,0.032595792952388535,0.686368029754799,0.05308672548470343,999
9,fr_group,cs_fr_vs_french,0.7812051372396016,0.049271616217756685,0.9391220961963093,0.03176542358926882,999
9,fr_group,cs_fr_vs_english,0.6685441760675753,0.04046022889483107,0.8554682531752983,0.0405402992858077,999
9,fr_group,french_vs_english,0.676764554399257,0.04054863593437534,0.8632524656700539,0.03643395297023948,999
9,hi_group,cs_hi_vs_hindi,0.8145533012740431,0.05411193736075226,0.9472716726936974,0.033634300343072944,999
9,hi_group,cs_hi_vs_english,0.5326108518666438,0.03064409146399895,0.6376853127617974,0.05682699789187076,999
9,hi_group,hindi_vs_english,0.52385123386457,0.027346978140650503,0.6096293227569954,0.051004399169750025,999
9,cross_cs,cs_fr_vs_cs_hi,0.5788093802889962,0.03653221732744591,0.7150906528140212,0.056659089419440006,999
10,fr_group,cs_fr_vs_french,0.7786042652513485,0.05023110810322199,0.9200732117897278,0.04331696733764207,999
10,fr_group,cs_fr_vs_english,0.6734249898240837,0.03979686008994031,0.8220245583100362,0.05524813368658051,999
10,fr_group,french_vs_english,0.6821553450721917,0.03874842509377184,0.8371524384787848,0.048586507097953875,999
10,hi_group,cs_hi_vs_hindi,0.8150833761480252,0.05460533650427007,0.9433628231197506,0.03815171646649309,999
10,hi_group,cs_hi_vs_english,0.5305050662629747,0.030478549052184147,0.5702561875423034,0.06697385901204786,999
10,hi_group,hindi_vs_english,0.5241652404560172,0.026060505315768548,0.5572348078330597,0.06007302553243077,999
10,cross_cs,cs_fr_vs_cs_hi,0.5753340509609107,0.0381505164880433,0.6565253247131217,0.07267381141762627,999
11,fr_group,cs_fr_vs_french,0.7886195924440978,0.046919142510674534,0.9252943611956455,0.0374361894540483,999
11,fr_group,cs_fr_vs_english,0.6737986080562124,0.03749305858835,0.8084261448414357,0.055989598740280797,999
11,fr_group,french_vs_english,0.6797096434077572,0.037354201847283074,0.8132280467508791,0.053141008902341476,999
11,hi_group,cs_hi_vs_hindi,0.8363274912579091,0.05018765649672302,0.9575467431867445,0.032515228237647346,999
11,hi_group,cs_hi_vs_english,0.5448769161725101,0.027411733046658934,0.5448223526652034,0.07202373802596528,999
11,hi_group,hindi_vs_english,0.5376008164742219,0.02402022499279378,0.5188981368168218,0.06570832786550118,999
11,cross_cs,cs_fr_vs_cs_hi,0.5939917564552855,0.033849998737721376,0.671531887518035,0.06730593353618929,999
12,fr_group,cs_fr_vs_french,0.7739428481237568,0.04951749222958052,0.932483419999704,0.03654723658196917,999
12,fr_group,cs_fr_vs_english,0.6478870166789958,0.03673856154547457,0.8395616081025865,0.05051034621836725,999
12,fr_group,french_vs_english,0.6525349358528263,0.03498632213759736,0.8394432576509329,0.04509715856849385,999
12,hi_group,cs_hi_vs_hindi,0.8201815564311576,0.05360340966723922,0.9414409001668295,0.04277904910343047,999
12,hi_group,cs_hi_vs_english,0.5095319527826497,0.02569271779902266,0.49290319228613816,0.08896591502587319,999
12,hi_group,hindi_vs_english,0.5014056130127639,0.021763214536402637,0.4318841017998971,0.07743653563812444,999
12,cross_cs,cs_fr_vs_cs_hi,0.568016884776728,0.03273159142328846,0.6102149144516096,0.08158681465357516,999
13,fr_group,cs_fr_vs_french,0.789974247364923,0.04769567322751968,0.93924978127828,0.03253986388584287,999
13,fr_group,cs_fr_vs_english,0.6768250807887365,0.03858153899473368,0.852060693818647,0.044439700495574296,999
13,fr_group,french_vs_english,0.6738328323138955,0.03575141869472382,0.8477816146176618,0.03829854915551091,999
13,hi_group,cs_hi_vs_hindi,0.8309820914242867,0.05232257102608082,0.9527460098624587,0.034272593212996985,999
13,hi_group,cs_hi_vs_english,0.5324331497812653,0.027977578362435446,0.5800928659923561,0.06800009006947974,999
13,hi_group,hindi_vs_english,0.520009108573626,0.02218735790730073,0.5344376696778966,0.054737015138605044,999
13,cross_cs,cs_fr_vs_cs_hi,0.5866785419269628,0.033530679227079925,0.6836361613896516,0.06376821871147062,999
14,fr_group,cs_fr_vs_french,0.777734169777971,0.04943357021957313,0.925184727132738,0.03905283815842357,999
14,fr_group,cs_fr_vs_english,0.6538257380747136,0.04073671048436708,0.8192474044359721,0.059231008902932765,999
14,fr_group,french_vs_english,0.6387719678002691,0.035633098898323085,0.7912599409187401,0.04883099896423456,999
14,hi_group,cs_hi_vs_hindi,0.8324132967577754,0.05508661028392652,0.9477467089443952,0.04126781319585075,999
14,hi_group,cs_hi_vs_english,0.4857142509645806,0.02640446002560412,0.44984075864096423,0.07774677160671861,999
14,hi_group,hindi_vs_english,0.4705313056115223,0.019413476770653595,0.38449729776179586,0.05313538153302759,999
14,cross_cs,cs_fr_vs_cs_hi,0.531069351716383,0.029909834669920567,0.5564791031398095,0.07126422018671125,999
15,fr_group,cs_fr_vs_french,0.7929038291737729,0.05100944348526717,0.9406350343912333,0.03473378514235997,999
15,fr_group,cs_fr_vs_english,0.677128409207558,0.04432858265014406,0.8523854451017218,0.049562684516463736,999
15,fr_group,french_vs_english,0.656141681550882,0.03723980744971168,0.8282064296402134,0.04368022816142289,999
15,hi_group,cs_hi_vs_hindi,0.8300897715007948,0.056738428266975796,0.9502437484634293,0.040028093848220495,999
15,hi_group,cs_hi_vs_english,0.4854069613290225,0.03141950252486358,0.47451634045776064,0.07885680516697555,999
15,hi_group,hindi_vs_english,0.46664353836544514,0.0216701141282899,0.4051282170477572,0.054704956377876125,999
15,cross_cs,cs_fr_vs_cs_hi,0.5227104653286451,0.0347284247790652,0.562116196757561,0.07590168734339975,999
16,fr_group,cs_fr_vs_french,0.7943523464962295,0.05274779315195071,0.9443259783931919,0.03370111112603451,999
16,fr_group,cs_fr_vs_english,0.6514947465181402,0.04400135032124126,0.8390816348689694,0.05186285468682192,999
16,fr_group,french_vs_english,0.6140807593371884,0.036632009061337796,0.7869447319357245,0.04514027586470074,999
16,hi_group,cs_hi_vs_hindi,0.8429246486679433,0.05391289727689335,0.9567603465911743,0.0373396550188674,999
16,hi_group,cs_hi_vs_english,0.47764290228306694,0.029001021256254183,0.46187254916261267,0.07835644867394437,999
16,hi_group,hindi_vs_english,0.4594015275476705,0.019703060298970333,0.39452973060362095,0.04923766855099346,999
16,cross_cs,cs_fr_vs_cs_hi,0.5023830973089843,0.02956382841128219,0.5323794642845551,0.06932606130577491,999
17,fr_group,cs_fr_vs_french,0.7877792806764806,0.05383686504055498,0.9333381539469844,0.037465343236702885,999
17,fr_group,cs_fr_vs_english,0.6479898114616429,0.04612329851880764,0.8183260115536602,0.060193698084208984,999
17,fr_group,french_vs_english,0.6062203981415297,0.04266576170178061,0.7516418571348066,0.0554184441057262,999
17,hi_group,cs_hi_vs_hindi,0.8478612895111238,0.05308289782999481,0.9587609008387163,0.03714216223155463,999
17,hi_group,cs_hi_vs_english,0.4615807054803012,0.028445845352436324,0.4393551659745139,0.0778840250403995,999
17,hi_group,hindi_vs_english,0.4429306890474306,0.017566472530963082,0.3704442337558076,0.04644775055819851,999
17,cross_cs,cs_fr_vs_cs_hi,0.4876520033114215,0.02903149102957633,0.5016084751626989,0.07187930132437335,999
18,fr_group,cs_fr_vs_french,0.7949115730024342,0.05580573753481679,0.9363244400845395,0.038159518034444985,999
18,fr_group,cs_fr_vs_english,0.6506833946503937,0.0433665096014794,0.8202341085559016,0.05498568100976282,999
18,fr_group,french_vs_english,0.605417051828655,0.03867562675705181,0.7506102566664165,0.05042124553952037,999
18,hi_group,cs_hi_vs_hindi,0.8474750870209237,0.055484703677131736,0.9600523457274184,0.036693268250902494,999
18,hi_group,cs_hi_vs_english,0.4739189095403409,0.028759288578495686,0.487966418385625,0.0699864686456289,999
18,hi_group,hindi_vs_english,0.45274779679093713,0.018832975490419266,0.41719330905436036,0.04531684072489294,999
18,cross_cs,cs_fr_vs_cs_hi,0.4930552754261803,0.026877696444832067,0.5254267670877941,0.06340600974019592,999
19,fr_group,cs_fr_vs_french,0.7898810598722087,0.05956254579671498,0.9346230659518275,0.040463812042915354,999
19,fr_group,cs_fr_vs_english,0.6163275498702716,0.04437020974076823,0.7926969408869624,0.060467809313212856,999
19,fr_group,french_vs_english,0.5648461030253298,0.038671047074037,0.6992298839865504,0.05622840163120231,999
19,hi_group,cs_hi_vs_hindi,0.8607273131173463,0.0533722328322109,0.9666113392846124,0.03441741894251623,999
19,hi_group,cs_hi_vs_english,0.4318575620800138,0.025922283405776337,0.3780147360788809,0.0770819634290139,999
19,hi_group,hindi_vs_english,0.41191287518429237,0.0157528583735794,0.3037161227461096,0.04748287112647958,999
19,cross_cs,cs_fr_vs_cs_hi,0.44226444626632044,0.024040368272542828,0.4041919757176687,0.06833269431956014,999
20,fr_group,cs_fr_vs_french,0.7960681398337758,0.05700799562470919,0.9371370914820079,0.03922052378196947,999
20,fr_group,cs_fr_vs_english,0.6310210050205346,0.0432751806885765,0.79347407359917,0.0611478904619243,999
20,fr_group,french_vs_english,0.5808538386227671,0.03654426080989168,0.7136867266666662,0.05343184752821832,999
20,hi_group,cs_hi_vs_hindi,0.8552789732283413,0.05537758985059108,0.9654756890044914,0.034565483555861864,999
20,hi_group,cs_hi_vs_english,0.46891307897240353,0.027913347825144093,0.48348370110905087,0.06819771380430234,999
20,hi_group,hindi_vs_english,0.44779860579415137,0.017259253652232028,0.42291024046855885,0.04185451261612387,999
20,cross_cs,cs_fr_vs_cs_hi,0.47802302030834687,0.026748621098190924,0.4998684089045386,0.06534594994822963,999
21,fr_group,cs_fr_vs_french,0.7949833301630158,0.059434900838222234,0.9310616074023662,0.04309634701233808,999
21,fr_group,cs_fr_vs_english,0.6024859581535941,0.04724516522906259,0.7497067325585358,0.0709799180951264,999
21,fr_group,french_vs_english,0.5459175966704768,0.03927290676118521,0.6312703066640669,0.0635135711787819,999
21,hi_group,cs_hi_vs_hindi,0.8857070256736247,0.05036335231062077,0.9761730159844484,0.03187388687352005,999
21,hi_group,cs_hi_vs_english,0.41060601411283,0.024718642110376856,0.30311965259226475,0.07477367933456748,999
21,hi_group,hindi_vs_english,0.39455832293322185,0.014679724781951495,0.2379421993299528,0.04548208281891415,999
21,cross_cs,cs_fr_vs_cs_hi,0.42909200621127025,0.02232864349663895,0.3512211687363184,0.06366660460781329,999
22,fr_group,cs_fr_vs_french,0.7956332558067906,0.06192220858152075,0.9338422084117198,0.04439162997008835,999
22,fr_group,cs_fr_vs_english,0.5971436165415177,0.05006423130438331,0.7600310143825408,0.07223220822825648,999
22,fr_group,french_vs_english,0.5403462134993825,0.045520372752895034,0.648185432762713,0.07109620196363257,999
22,hi_group,cs_hi_vs_hindi,0.8642009944092934,0.054656352987195234,0.965078416827682,0.03872870127571351,999
22,hi_group,cs_hi_vs_english,0.44075036089894926,0.027964135225817265,0.39093430899642967,0.08043649088304344,999
22,hi_group,hindi_vs_english,0.42191382997571475,0.017087976787719037,0.3198943807406946,0.05089175576406833,999
22,cross_cs,cs_fr_vs_cs_hi,0.4771356449092478,0.02693484754540539,0.4718605887305152,0.06925758930643217,999
23,fr_group,cs_fr_vs_french,0.7931316849104819,0.06417854550688169,0.9311852980781723,0.0452457424861615,999
23,fr_group,cs_fr_vs_english,0.5718104353919344,0.0461550924415996,0.7243022344432197,0.07566705522009413,999
23,fr_group,french_vs_english,0.5115562685001642,0.036858744837133264,0.5884028293706991,0.0680243658566341,999
23,hi_group,cs_hi_vs_hindi,0.8600046784964448,0.05639646249293036,0.9662295094242802,0.037618148792832144,999
23,hi_group,cs_hi_vs_english,0.4378369120534017,0.027775630197516492,0.4127705464879791,0.07889128573034246,999
23,hi_group,hindi_vs_english,0.41902147574261234,0.017370655630712155,0.34599357346693677,0.0549311933502344,999
23,cross_cs,cs_fr_vs_cs_hi,0.4654556963903718,0.024778979187172447,0.47363803722896614,0.06651793882845453,999
24,fr_group,cs_fr_vs_french,0.8147170350899151,0.05797514960719913,0.9472144565305433,0.03823106958046116,999
24,fr_group,cs_fr_vs_english,0.5914661973882601,0.044908383244896835,0.7362990782067582,0.0722655689671232,999
24,fr_group,french_vs_english,0.538349939483698,0.0365536775170657,0.634748402748022,0.06204067028653648,999
24,hi_group,cs_hi_vs_hindi,0.8766991067296684,0.050934879052054,0.975936743411216,0.027796201801514795,999
24,hi_group,cs_hi_vs_english,0.4799168706439892,0.02668873336928252,0.5169996465439791,0.06349551276052402,999
24,hi_group,hindi_vs_english,0.4614915682325032,0.015615092138355128,0.4679291726829292,0.0377986074286866,999
24,cross_cs,cs_fr_vs_cs_hi,0.4957680037827824,0.023351378169139535,0.5465759144530998,0.05490353706262674,999
25,fr_group,cs_fr_vs_french,0.7975081106712805,0.06365053687414662,0.9339771323256545,0.0454031672491715,999
25,fr_group,cs_fr_vs_english,0.5467932214727698,0.04172826381511987,0.663272870285017,0.07643060733102075,999
25,fr_group,french_vs_english,0.49465542602486934,0.02718545947787774,0.5450126103631727,0.053277687344772735,999
25,hi_group,cs_hi_vs_hindi,0.8635590624626779,0.05399088055410763,0.9686523026174253,0.03357446620685702,999
25,hi_group,cs_hi_vs_english,0.437812626992666,0.025107346094664588,0.38688025643696655,0.06711277010871845,999
25,hi_group,hindi_vs_english,0.4210476763414515,0.014418739240731525,0.33132534868664687,0.032899865717492816,999
25,cross_cs,cs_fr_vs_cs_hi,0.47231177565781135,0.02245670057991849,0.4822573952667706,0.05260096342127863,999
26,fr_group,cs_fr_vs_french,0.8115105056803321,0.056269626267302315,0.9451325684935004,0.03768901499875413,999
26,fr_group,cs_fr_vs_english,0.49676627997298867,0.03765524839306739,0.5197883225805886,0.08566330334449586,999
26,fr_group,french_vs_english,0.45253689649561374,0.02903569965544169,0.3948230927920079,0.06994972666126027,999
26,hi_group,cs_hi_vs_hindi,0.8685314750623463,0.052749388974750774,0.9721522699963223,0.02974043034443727,999
26,hi_group,cs_hi_vs_english,0.4398949949236315,0.023313787665308863,0.4313157716163763,0.05935666048695419,999
26,hi_group,hindi_vs_english,0.42341169095488856,0.01357193045912695,0.38567862275603776,0.03353663001289027,999
26,cross_cs,cs_fr_vs_cs_hi,0.4320720244272973,0.016217453951892998,0.36442302607439897,0.04595796498961183,999
27,fr_group,cs_fr_vs_french,0.8095770162250038,0.05564330746283275,0.9433987520120524,0.037476709235841184,999
27,fr_group,cs_fr_vs_english,0.5898258497278709,0.039630200584668346,0.6967538537921848,0.06885045961476935,999
27,fr_group,french_vs_english,0.5338286332636042,0.02430780207772392,0.5881034751554152,0.0434215982413006,999
27,hi_group,cs_hi_vs_hindi,0.881172707203078,0.04724810638154063,0.9767803884483315,0.024876537064807795,999
27,hi_group,cs_hi_vs_english,0.5142207045962832,0.025857149913395577,0.53536945357695,0.05505648250074544,999
27,hi_group,hindi_vs_english,0.49454424371641564,0.015310319585966898,0.49091415572631825,0.032661998183848635,999
27,cross_cs,cs_fr_vs_cs_hi,0.5038228190149223,0.022640187716557323,0.5322273892832471,0.048855987403771714,999
28,fr_group,cs_fr_vs_french,0.826031147077022,0.05150411337159919,0.9465643213437246,0.034944547927891305,999
28,fr_group,cs_fr_vs_english,0.6218889456481479,0.03634559947457084,0.7263310258691614,0.06068941889895237,999
28,fr_group,french_vs_english,0.571665273528609,0.025670785091867886,0.6303034678951756,0.04728669730857541,999
28,hi_group,cs_hi_vs_hindi,0.8943631013597062,0.04143417947224507,0.9807658910870671,0.020385766629264484,999
28,hi_group,cs_hi_vs_english,0.5692110218709683,0.027105127351627605,0.6213581365150016,0.048980606462969145,999
28,hi_group,hindi_vs_english,0.552269552233136,0.01836125355102493,0.5853772036306135,0.03514837772694921,999
28,cross_cs,cs_fr_vs_cs_hi,0.5646990118577377,0.024884131687633884,0.6124932618291529,0.046642668060373385,999
29,fr_group,cs_fr_vs_french,0.7946630902956023,0.05572408546631349,0.9278498935747195,0.04244387534942944,999
29,fr_group,cs_fr_vs_english,0.581971204440619,0.041894797642933516,0.6754938658173975,0.07696454540557685,999
29,fr_group,french_vs_english,0.5169705896248828,0.023232899945951648,0.5395790503189728,0.04784980443977998,999
29,hi_group,cs_hi_vs_hindi,0.9317756482965215,0.03228079499119957,0.9925031916753905,0.01014392695659147,999
29,hi_group,cs_hi_vs_english,0.4173934242011846,0.01776559846319331,0.2827052897414765,0.054509966785006705,999
29,hi_group,hindi_vs_english,0.4035847575501421,0.010743554302171944,0.24105387577065476,0.03502988819362092,999
29,cross_cs,cs_fr_vs_cs_hi,0.41657741837180534,0.01544212472311764,0.2685849473208517,0.04745951723478165,999
30,fr_group,cs_fr_vs_french,0.8221948935338147,0.046052803138945865,0.9483172686489018,0.02834205438570822,999
30,fr_group,cs_fr_vs_english,0.6342035925454036,0.04003714769727186,0.7797625311860094,0.06202870725038943,999
30,fr_group,french_vs_english,0.5779710776701423,0.020318853713584557,0.6695298598454641,0.03335255428973947,999
30,hi_group,cs_hi_vs_hindi,0.8826506375160108,0.050548511650062876,0.973440891092604,0.028597565601895924,999
30,hi_group,cs_hi_vs_english,0.5075884345208694,0.025025063077160802,0.5037745852191169,0.06504855474219004,999
30,hi_group,hindi_vs_english,0.4869648333860005,0.01425193364997264,0.4405485359398094,0.030862669001384183,999
30,cross_cs,cs_fr_vs_cs_hi,0.5092223857381698,0.022841937010106946,0.5287983505515842,0.05691545864461237,999
31,fr_group,cs_fr_vs_french,0.8193635882880645,0.04985128740736337,0.9561158529631011,0.028111535624071957,999
31,fr_group,cs_fr_vs_english,0.5598066689439742,0.039955439827027726,0.7496412782459049,0.07695880411537553,999
31,fr_group,french_vs_english,0.5125845249214105,0.025962914624969934,0.659885818118209,0.05395810294339078,999
31,hi_group,cs_hi_vs_hindi,0.8858658068167055,0.05901639328235353,0.979155982399846,0.02833751556793515,999
31,hi_group,cs_hi_vs_english,0.40392434647447456,0.02260983193463457,0.30698897345765336,0.08489917437853622,999
31,hi_group,hindi_vs_english,0.38327003085141115,0.00835029563359805,0.23617425185066085,0.06092678042777645,999
31,cross_cs,cs_fr_vs_cs_hi,0.4127466741367878,0.019974833044558868,0.28879979935971584,0.08497089118786637,999
