key,condition,matrix_ratio
fr_eng_s_e_s_n:42_cs_fr,cs_fr,0.6756756756756757
fr_eng_s_e_s_n:42_cs_hi,cs_hi,0.7835051546391752
fr_eng_s_e_s_n:43_cs_fr,cs_fr,0.7027027027027027
fr_eng_s_e_s_n:43_cs_hi,cs_hi,0.9649122807017544
fr_eng_s_e_s_n:44_cs_fr,cs_fr,0.7361111111111112
fr_eng_s_e_s_n:44_cs_hi,cs_hi,0.8571428571428571
fr_eng_s_e_s_n:45_cs_fr,cs_fr,0.5961538461538461
fr_eng_s_e_s_n:45_cs_hi,cs_hi,0.8831168831168831
fr_eng_s_e_s_n:46_cs_fr,cs_fr,0.8125
fr_eng_s_e_s_n:46_cs_hi,cs_hi,0.8805970149253731
fr_eng_s_e_s_n:47_cs_fr,cs_fr,0.5211267605633803
fr_eng_s_e_s_n:47_cs_hi,cs_hi,0.6914893617021277
fr_eng_s_e_s_n:48_cs_fr,cs_fr,0.6515151515151515
fr_eng_s_e_s_n:48_cs_hi,cs_hi,0.7567567567567568
fr_eng_s_e_s_n:49_cs_fr,cs_fr,0.72
fr_eng_s_e_s_n:49_cs_hi,cs_hi,0.8581081081081081
fr_eng_s_e_s_n:50_cs_fr,cs_fr,0.4807692307692308
fr_eng_s_e_s_n:50_cs_hi,cs_hi,0.5901639344262295
fr_eng_s_e_s_n:51_cs_fr,cs_fr,0.8
fr_eng_s_e_s_n:51_cs_hi,cs_hi,0.8888888888888888
fr_eng_s_e_s_n:52_cs_fr,cs_fr,0.6964285714285714
fr_eng_s_e_s_n:52_cs_hi,cs_hi,0.9545454545454546
fr_eng_s_e_s_n:53_cs_fr,cs_fr,0.6794871794871795
fr_eng_s_e_s_n:53_cs_hi,cs_hi,0.7125
fr_eng_s_e_s_n:54_cs_fr,cs_fr,0.5
fr_eng_s_e_s_n:54_cs_hi,cs_hi,0.9393939393939394
fr_eng_s_e_s_n:55_cs_fr,cs_fr,0.6923076923076923
fr_eng_s_e_s_n:55_cs_hi,cs_hi,0.84
fr_eng_s_e_s_n:56_cs_fr,cs_fr,0.5714285714285714
fr_eng_s_e_s_n:56_cs_hi,cs_hi,0.8068181818181818
fr_eng_s_e_s_n:57_cs_fr,cs_fr,0.6126126126126126
fr_eng_s_e_s_n:57_cs_hi,cs_hi,0.8770949720670391
fr_eng_s_e_s_n:58_cs_fr,cs_fr,0.625
fr_eng_s_e_s_n:58_cs_hi,cs_hi,0.926829268292683
fr_eng_s_e_s_n:59_cs_fr,cs_fr,0.48
fr_eng_s_e_s_n:59_cs_hi,cs_hi,0.8421052631578947
fr_eng_s_e_s_n:60_cs_fr,cs_fr,0.6833333333333333
fr_eng_s_e_s_n:60_cs_hi,cs_hi,0.8495575221238938
fr_eng_s_e_s_n:61_cs_fr,cs_fr,0.8378378378378378
fr_eng_s_e_s_n:61_cs_hi,cs_hi,0.8333333333333334
fr_eng_s_e_s_n:62_cs_fr,cs_fr,0.5247524752475248
fr_eng_s_e_s_n:62_cs_hi,cs_hi,0.9323308270676691
fr_eng_s_e_s_n:63_cs_fr,cs_fr,0.4895833333333333
fr_eng_s_e_s_n:63_cs_hi,cs_hi,0.7627118644067796
fr_eng_s_e_s_n:64_cs_fr,cs_fr,0.69
fr_eng_s_e_s_n:64_cs_hi,cs_hi,0.8046875
fr_eng_s_e_s_n:65_cs_fr,cs_fr,0.3888888888888889
fr_eng_s_e_s_n:65_cs_hi,cs_hi,0.625
fr_eng_s_e_s_n:66_cs_fr,cs_fr,0.5769230769230769
fr_eng_s_e_s_n:66_cs_hi,cs_hi,0.8598130841121495
fr_eng_s_e_s_n:67_cs_fr,cs_fr,0.6823529411764706
fr_eng_s_e_s_n:67_cs_hi,cs_hi,0.9456521739130435
fr_eng_s_e_s_n:68_cs_fr,cs_fr,0.8852459016393442
fr_eng_s_e_s_n:68_cs_hi,cs_hi,0.9195402298850575
fr_eng_s_e_s_n:69_cs_fr,cs_fr,0.8444444444444444
fr_eng_s_e_s_n:69_cs_hi,cs_hi,0.8679245283018868
fr_eng_s_e_s_n:70_cs_fr,cs_fr,0.5121951219512195
fr_eng_s_e_s_n:70_cs_hi,cs_hi,0.5673076923076923
fr_eng_s_e_s_n:71_cs_fr,cs_fr,0.5128205128205128
fr_eng_s_e_s_n:71_cs_hi,cs_hi,0.9523809523809523
fr_eng_s_e_s_n:72_cs_fr,cs_fr,0.6549295774647887
fr_eng_s_e_s_n:72_cs_hi,cs_hi,0.8054054054054054
fr_eng_s_e_s_n:73_cs_fr,cs_fr,0.574468085106383
fr_eng_s_e_s_n:73_cs_hi,cs_hi,0.8805970149253731
fr_eng_s_e_s_n:74_cs_fr,cs_fr,0.5
fr_eng_s_e_s_n:74_cs_hi,cs_hi,0.728
fr_eng_s_e_s_n:75_cs_fr,cs_fr,0.5185185185185185
fr_eng_s_e_s_n:75_cs_hi,cs_hi,0.9074074074074074
fr_eng_s_e_s_n:76_cs_fr,cs_fr,0.5252525252525253
fr_eng_s_e_s_n:76_cs_hi,cs_hi,0.7642276422764228
fr_eng_s_e_s_n:77_cs_fr,cs_fr,0.6979166666666666
fr_eng_s_e_s_n:77_cs_hi,cs_hi,0.8907563025210085
fr_eng_s_e_s_n:78_cs_fr,cs_fr,0.6666666666666666
fr_eng_s_e_s_n:78_cs_hi,cs_hi,0.734375
fr_eng_s_e_s_n:79_cs_fr,cs_fr,0.8529411764705882
fr_eng_s_e_s_n:79_cs_hi,cs_hi,0.9347826086956522
fr_eng_s_e_s_n:80_cs_fr,cs_fr,0.7674418604651163
fr_eng_s_e_s_n:80_cs_hi,cs_hi,0.9024390243902439
fr_eng_s_e_s_n:81_cs_fr,cs_fr,0.7777777777777778
fr_eng_s_e_s_n:81_cs_hi,cs_hi,0.8775510204081632
fr_eng_s_e_s_n:82_cs_fr,cs_fr,0.7857142857142857
fr_eng_s_e_s_n:82_cs_hi,cs_hi,0.8823529411764706
fr_eng_s_e_s_n:83_cs_fr,cs_fr,0.5
fr_eng_s_e_s_n:83_cs_hi,cs_hi,0.7857142857142857
fr_eng_s_e_s_n:84_cs_fr,cs_fr,0.72
fr_eng_s_e_s_n:84_cs_hi,cs_hi,0.7560975609756098
fr_eng_s_e_s_n:85_cs_fr,cs_fr,0.7692307692307693
fr_eng_s_e_s_n:85_cs_hi,cs_hi,0.9298245614035088
fr_eng_s_e_s_n:86_cs_fr,cs_fr,0.44
fr_eng_s_e_s_n:86_cs_hi,cs_hi,0.9523809523809523
fr_eng_s_e_s_n:87_cs_fr,cs_fr,0.6442307692307693
fr_eng_s_e_s_n:87_cs_hi,cs_hi,0.8471337579617835
fr_eng_s_e_s_n:88_cs_fr,cs_fr,0.5922330097087378
fr_eng_s_e_s_n:88_cs_hi,cs_hi,0.7619047619047619
fr_eng_s_e_s_n:89_cs_fr,cs_fr,0.7297297297297297
fr_eng_s_e_s_n:89_cs_hi,cs_hi,0.8217821782178217
fr_eng_s_e_s_n:90_cs_fr,cs_fr,0.7666666666666667
fr_eng_s_e_s_n:90_cs_hi,cs_hi,0.8478260869565217
fr_eng_s_e_s_n:91_cs_fr,cs_fr,0.7142857142857143
fr_eng_s_e_s_n:91_cs_hi,cs_hi,0.7837837837837838
fr_eng_s_e_s_n:92_cs_fr,cs_fr,0.7862068965517242
fr_eng_s_e_s_n:92_cs_hi,cs_hi,0.893719806763285
fr_eng_s_e_s_n:93_cs_fr,cs_fr,0.7441860465116279
fr_eng_s_e_s_n:93_cs_hi,cs_hi,0.9215686274509803
fr_eng_s_e_s_n:94_cs_fr,cs_fr,0.5263157894736842
fr_eng_s_e_s_n:94_cs_hi,cs_hi,0.9516129032258065
fr_eng_s_e_s_n:95_cs_fr,cs_fr,0.7361111111111112
fr_eng_s_e_s_n:95_cs_hi,cs_hi,0.9117647058823529
fr_eng_s_e_s_n:96_cs_fr,cs_fr,0.7931034482758621
fr_eng_s_e_s_n:96_cs_hi,cs_hi,0.8444444444444444
fr_eng_s_e_s_n:97_cs_fr,cs_fr,0.6633663366336634
fr_eng_s_e_s_n:97_cs_hi,cs_hi,0.717741935483871
fr_eng_s_e_s_n:98_cs_fr,cs_fr,0.7246376811594203
fr_eng_s_e_s_n:98_cs_hi,cs_hi,0.9134615384615384
fr_eng_s_e_s_n:99_cs_fr,cs_fr,0.8928571428571429
fr_eng_s_e_s_n:99_cs_hi,cs_hi,0.8888888888888888
fr_eng_s_e_s_n:100_cs_fr,cs_fr,0.631578947368421
fr_eng_s_e_s_n:100_cs_hi,cs_hi,0.7741935483870968
fr_eng_s_e_s_n:101_cs_fr,cs_fr,0.6811594202898551
fr_eng_s_e_s_n:101_cs_hi,cs_hi,0.9662921348314607
fr_eng_s_e_s_n:102_cs_fr,cs_fr,0.6065573770491803
fr_eng_s_e_s_n:102_cs_hi,cs_hi,0.7901234567901234
fr_eng_s_e_s_n:103_cs_fr,cs_fr,0.6551724137931034
fr_eng_s_e_s_n:103_cs_hi,cs_hi,0.875
fr_eng_s_e_s_n:104_cs_fr,cs_fr,0.47368421052631576
fr_eng_s_e_s_n:104_cs_hi,cs_hi,0.8846153846153846
fr_eng_s_e_s_n:105_cs_fr,cs_fr,0.6722689075630253
fr_eng_s_e_s_n:105_cs_hi,cs_hi,0.8128654970760234
fr_eng_s_e_s_n:106_cs_fr,cs_fr,0.8383233532934131
fr_eng_s_e_s_n:106_cs_hi,cs_hi,0.9878542510121457
fr_eng_s_e_s_n:107_cs_fr,cs_fr,0.703125
fr_eng_s_e_s_n:107_cs_hi,cs_hi,0.8775510204081632
fr_eng_s_e_s_n:108_cs_fr,cs_fr,0.6
fr_eng_s_e_s_n:108_cs_hi,cs_hi,0.7169811320754716
fr_eng_s_e_s_n:109_cs_fr,cs_fr,0.4507042253521127
fr_eng_s_e_s_n:109_cs_hi,cs_hi,0.776595744680851
fr_eng_s_e_s_n:110_cs_fr,cs_fr,0.5764705882352941
fr_eng_s_e_s_n:110_cs_hi,cs_hi,0.7982456140350878
fr_eng_s_e_s_n:111_cs_fr,cs_fr,0.5833333333333334
fr_eng_s_e_s_n:111_cs_hi,cs_hi,0.782608695652174
fr_eng_s_e_s_n:112_cs_fr,cs_fr,0.8518518518518519
fr_eng_s_e_s_n:112_cs_hi,cs_hi,0.9047619047619048
fr_eng_s_e_s_n:113_cs_fr,cs_fr,0.6818181818181818
fr_eng_s_e_s_n:113_cs_hi,cs_hi,0.7074829931972789
fr_eng_s_e_s_n:114_cs_fr,cs_fr,0.4888888888888889
fr_eng_s_e_s_n:114_cs_hi,cs_hi,0.6166666666666667
fr_eng_s_e_s_n:115_cs_fr,cs_fr,0.62
fr_eng_s_e_s_n:115_cs_hi,cs_hi,0.9295774647887324
fr_eng_s_e_s_n:116_cs_fr,cs_fr,0.8170731707317073
fr_eng_s_e_s_n:116_cs_hi,cs_hi,0.7959183673469388
fr_eng_s_e_s_n:117_cs_fr,cs_fr,0.776595744680851
fr_eng_s_e_s_n:117_cs_hi,cs_hi,0.9849624060150376
fr_eng_s_e_s_n:118_cs_fr,cs_fr,0.6979166666666666
fr_eng_s_e_s_n:118_cs_hi,cs_hi,0.9117647058823529
fr_eng_s_e_s_n:119_cs_fr,cs_fr,0.8928571428571429
fr_eng_s_e_s_n:119_cs_hi,cs_hi,0.9428571428571428
fr_eng_s_e_s_n:120_cs_fr,cs_fr,0.5142857142857142
fr_eng_s_e_s_n:120_cs_hi,cs_hi,0.6338028169014085
fr_eng_s_e_s_n:121_cs_fr,cs_fr,0.7272727272727273
fr_eng_s_e_s_n:121_cs_hi,cs_hi,0.8064516129032258
fr_eng_s_e_s_n:122_cs_fr,cs_fr,0.7027027027027027
fr_eng_s_e_s_n:122_cs_hi,cs_hi,0.8383838383838383
fr_eng_s_e_s_n:123_cs_fr,cs_fr,0.5869565217391305
fr_eng_s_e_s_n:123_cs_hi,cs_hi,0.36538461538461536
fr_eng_s_e_s_n:124_cs_fr,cs_fr,0.6338028169014085
fr_eng_s_e_s_n:124_cs_hi,cs_hi,0.8596491228070176
fr_eng_s_e_s_n:125_cs_fr,cs_fr,0.5172413793103449
fr_eng_s_e_s_n:125_cs_hi,cs_hi,0.9347826086956522
fr_eng_s_e_s_n:126_cs_fr,cs_fr,0.5849056603773585
fr_eng_s_e_s_n:126_cs_hi,cs_hi,0.925531914893617
fr_eng_s_e_s_n:127_cs_fr,cs_fr,0.6197183098591549
fr_eng_s_e_s_n:127_cs_hi,cs_hi,0.8611111111111112
fr_eng_s_e_s_n:128_cs_fr,cs_fr,0.7291666666666666
fr_eng_s_e_s_n:128_cs_hi,cs_hi,0.7727272727272727
fr_eng_s_e_s_n:129_cs_fr,cs_fr,0.8214285714285714
fr_eng_s_e_s_n:129_cs_hi,cs_hi,0.8411214953271028
fr_eng_s_e_s_n:130_cs_fr,cs_fr,0.8333333333333334
fr_eng_s_e_s_n:130_cs_hi,cs_hi,0.6111111111111112
fr_eng_s_e_s_n:131_cs_fr,cs_fr,0.6237623762376238
fr_eng_s_e_s_n:131_cs_hi,cs_hi,0.7744360902255639
fr_eng_s_e_s_n:132_cs_fr,cs_fr,0.5909090909090909
fr_eng_s_e_s_n:132_cs_hi,cs_hi,0.686046511627907
fr_eng_s_e_s_n:133_cs_fr,cs_fr,0.5232558139534884
fr_eng_s_e_s_n:133_cs_hi,cs_hi,0.8521739130434782
fr_eng_s_e_s_n:134_cs_fr,cs_fr,0.4583333333333333
fr_eng_s_e_s_n:134_cs_hi,cs_hi,0.6617647058823529
fr_eng_s_e_s_n:135_cs_fr,cs_fr,0.6941176470588235
fr_eng_s_e_s_n:135_cs_hi,cs_hi,0.45544554455445546
fr_eng_s_e_s_n:136_cs_fr,cs_fr,0.6808510638297872
fr_eng_s_e_s_n:136_cs_hi,cs_hi,0.8888888888888888
fr_eng_s_e_s_n:137_cs_fr,cs_fr,0.6551724137931034
fr_eng_s_e_s_n:137_cs_hi,cs_hi,0.8846153846153846
fr_eng_s_e_s_n:138_cs_fr,cs_fr,0.6111111111111112
fr_eng_s_e_s_n:138_cs_hi,cs_hi,0.9193548387096774
fr_eng_s_e_s_n:139_cs_fr,cs_fr,0.5185185185185185
fr_eng_s_e_s_n:139_cs_hi,cs_hi,0.7837837837837838
fr_eng_s_e_s_n:140_cs_fr,cs_fr,0.7142857142857143
fr_eng_s_e_s_n:140_cs_hi,cs_hi,0.9183673469387755
fr_eng_s_e_s_n:141_cs_fr,cs_fr,0.6388888888888888
fr_eng_s_e_s_n:141_cs_hi,cs_hi,0.9623655913978495
fr_eng_s_e_s_n:142_cs_fr,cs_fr,0.4
fr_eng_s_e_s_n:142_cs_hi,cs_hi,0.45161290322580644
fr_eng_s_e_s_n:143_cs_fr,cs_fr,0.7450980392156863
fr_eng_s_e_s_n:143_cs_hi,cs_hi,0.7575757575757576
fr_eng_s_e_s_n:144_cs_fr,cs_fr,0.6153846153846154
fr_eng_s_e_s_n:144_cs_hi,cs_hi,0.7391304347826086
fr_eng_s_e_s_n:145_cs_fr,cs_fr,0.6153846153846154
fr_eng_s_e_s_n:145_cs_hi,cs_hi,0.94
fr_eng_s_e_s_n:146_cs_fr,cs_fr,0.71875
fr_eng_s_e_s_n:146_cs_hi,cs_hi,0.9347826086956522
fr_eng_s_e_s_n:147_cs_fr,cs_fr,0.6122448979591837
fr_eng_s_e_s_n:147_cs_hi,cs_hi,0.8461538461538461
fr_eng_s_e_s_n:148_cs_fr,cs_fr,0.5625
fr_eng_s_e_s_n:148_cs_hi,cs_hi,0.9285714285714286
fr_eng_s_e_s_n:149_cs_fr,cs_fr,0.8571428571428571
fr_eng_s_e_s_n:149_cs_hi,cs_hi,0.9024390243902439
fr_eng_s_e_s_n:150_cs_fr,cs_fr,0.7066666666666667
fr_eng_s_e_s_n:150_cs_hi,cs_hi,0.9363636363636364
fr_eng_s_e_s_n:151_cs_fr,cs_fr,0.7209302325581395
fr_eng_s_e_s_n:151_cs_hi,cs_hi,0.864406779661017
fr_eng_s_e_s_n:152_cs_fr,cs_fr,0.6666666666666666
fr_eng_s_e_s_n:152_cs_hi,cs_hi,0.7380952380952381
fr_eng_s_e_s_n:153_cs_fr,cs_fr,0.7530864197530864
fr_eng_s_e_s_n:153_cs_hi,cs_hi,0.8235294117647058
fr_eng_s_e_s_n:154_cs_fr,cs_fr,0.6842105263157895
fr_eng_s_e_s_n:154_cs_hi,cs_hi,0.8488372093023255
fr_eng_s_e_s_n:155_cs_fr,cs_fr,0.7397260273972602
fr_eng_s_e_s_n:155_cs_hi,cs_hi,0.9120879120879121
fr_eng_s_e_s_n:156_cs_fr,cs_fr,0.8131868131868132
fr_eng_s_e_s_n:156_cs_hi,cs_hi,0.9849624060150376
fr_eng_s_e_s_n:157_cs_fr,cs_fr,0.6111111111111112
fr_eng_s_e_s_n:157_cs_hi,cs_hi,0.65
fr_eng_s_e_s_n:158_cs_fr,cs_fr,0.5833333333333334
fr_eng_s_e_s_n:158_cs_hi,cs_hi,0.9171974522292994
fr_eng_s_e_s_n:159_cs_fr,cs_fr,0.6611570247933884
fr_eng_s_e_s_n:159_cs_hi,cs_hi,0.9583333333333334
fr_eng_s_e_s_n:160_cs_fr,cs_fr,0.5957446808510638
fr_eng_s_e_s_n:160_cs_hi,cs_hi,0.8769230769230769
fr_eng_s_e_s_n:161_cs_fr,cs_fr,0.7926829268292683
fr_eng_s_e_s_n:161_cs_hi,cs_hi,0.957983193277311
fr_eng_s_e_s_n:162_cs_fr,cs_fr,0.5982905982905983
fr_eng_s_e_s_n:162_cs_hi,cs_hi,0.7532467532467533
fr_eng_s_e_s_n:163_cs_fr,cs_fr,0.47619047619047616
fr_eng_s_e_s_n:163_cs_hi,cs_hi,0.5769230769230769
fr_eng_s_e_s_n:164_cs_fr,cs_fr,0.6666666666666666
fr_eng_s_e_s_n:164_cs_hi,cs_hi,0.8490566037735849
fr_eng_s_e_s_n:165_cs_fr,cs_fr,0.7666666666666667
fr_eng_s_e_s_n:165_cs_hi,cs_hi,0.8888888888888888
fr_eng_s_e_s_n:166_cs_fr,cs_fr,0.8805970149253731
fr_eng_s_e_s_n:166_cs_hi,cs_hi,0.8888888888888888
fr_eng_s_e_s_n:167_cs_fr,cs_fr,0.6853932584269663
fr_eng_s_e_s_n:167_cs_hi,cs_hi,0.7363636363636363
fr_eng_s_e_s_n:168_cs_fr,cs_fr,0.6447368421052632
fr_eng_s_e_s_n:168_cs_hi,cs_hi,0.9174311926605505
fr_eng_s_e_s_n:169_cs_fr,cs_fr,0.84
fr_eng_s_e_s_n:169_cs_hi,cs_hi,0.9347826086956522
fr_eng_s_e_s_n:170_cs_fr,cs_fr,0.6046511627906976
fr_eng_s_e_s_n:170_cs_hi,cs_hi,0.8709677419354839
fr_eng_s_e_s_n:171_cs_fr,cs_fr,0.7083333333333334
fr_eng_s_e_s_n:171_cs_hi,cs_hi,0.7878787878787878
fr_eng_s_e_s_n:172_cs_fr,cs_fr,0.6923076923076923
fr_eng_s_e_s_n:172_cs_hi,cs_hi,0.7192982456140351
fr_eng_s_e_s_n:173_cs_fr,cs_fr,0.6111111111111112
fr_eng_s_e_s_n:173_cs_hi,cs_hi,0.6404494382022472
fr_eng_s_e_s_n:174_cs_fr,cs_fr,0.6621621621621622
fr_eng_s_e_s_n:174_cs_hi,cs_hi,0.8818181818181818
fr_eng_s_e_s_n:175_cs_fr,cs_fr,0.7419354838709677
fr_eng_s_e_s_n:175_cs_hi,cs_hi,0.8061224489795918
fr_eng_s_e_s_n:176_cs_fr,cs_fr,0.7761194029850746
fr_eng_s_e_s_n:176_cs_hi,cs_hi,0.9555555555555556
fr_eng_s_e_s_n:177_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:177_cs_hi,cs_hi,0.8571428571428571
fr_eng_s_e_s_n:178_cs_fr,cs_fr,0.5217391304347826
fr_eng_s_e_s_n:178_cs_hi,cs_hi,0.835820895522388
fr_eng_s_e_s_n:179_cs_fr,cs_fr,0.5063291139240507
fr_eng_s_e_s_n:179_cs_hi,cs_hi,0.8285714285714286
fr_eng_s_e_s_n:180_cs_fr,cs_fr,0.48484848484848486
fr_eng_s_e_s_n:180_cs_hi,cs_hi,0.95
fr_eng_s_e_s_n:181_cs_fr,cs_fr,0.59375
fr_eng_s_e_s_n:181_cs_hi,cs_hi,0.9545454545454546
fr_eng_s_e_s_n:182_cs_fr,cs_fr,0.7049180327868853
fr_eng_s_e_s_n:182_cs_hi,cs_hi,0.8777777777777778
fr_eng_s_e_s_n:183_cs_fr,cs_fr,0.76
fr_eng_s_e_s_n:183_cs_hi,cs_hi,0.8913043478260869
fr_eng_s_e_s_n:184_cs_fr,cs_fr,0.578125
fr_eng_s_e_s_n:184_cs_hi,cs_hi,0.900990099009901
fr_eng_s_e_s_n:185_cs_fr,cs_fr,0.5106382978723404
fr_eng_s_e_s_n:185_cs_hi,cs_hi,0.9090909090909091
fr_eng_s_e_s_n:186_cs_fr,cs_fr,0.7090909090909091
fr_eng_s_e_s_n:186_cs_hi,cs_hi,0.8026315789473685
fr_eng_s_e_s_n:187_cs_fr,cs_fr,0.7868852459016393
fr_eng_s_e_s_n:187_cs_hi,cs_hi,0.8805031446540881
fr_eng_s_e_s_n:188_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:188_cs_hi,cs_hi,0.7272727272727273
fr_eng_s_e_s_n:189_cs_fr,cs_fr,0.6785714285714286
fr_eng_s_e_s_n:189_cs_hi,cs_hi,0.8026315789473685
fr_eng_s_e_s_n:190_cs_fr,cs_fr,0.6095238095238096
fr_eng_s_e_s_n:190_cs_hi,cs_hi,0.9010989010989011
fr_eng_s_e_s_n:191_cs_fr,cs_fr,0.6666666666666666
fr_eng_s_e_s_n:191_cs_hi,cs_hi,0.7777777777777778
fr_eng_s_e_s_n:192_cs_fr,cs_fr,0.4642857142857143
